customer_id,name,region,quarter,number_of_purchases,total_transaction_amount
CUST00100,James Wright,Perak,Q3-2025,3.0,6450.25
CUST00100,James Wright,Perak,Q4-2025,23.0,2237.66
CUST00101,Trevor Leon,Labuan,Q1-2025,23.0,14650.78
CUST00101,Trevor Leon,Labuan,Q2-2025,14.0,7459.57
CUST00101,Trevor Leon,Labuan,Q3-2025,24.0,11298.91
CUST00101,Trevor Leon,Labuan,Q4-2025,11.0,
CUST00102,Robert Johnson,Labuan,Q1-2025,4.0,383.66
CUST00102,Robert Johnson,Labuan,Q2-2025,0.0,8854.88
CUST00102,Robert Johnson,Labuan,Q3-2025,0.0,1919.24
CUST00102,Robert Johnson,Labuan,Q4-2025,2.0,3519.96
CUST00103,Ashley Gates,Sabah,Q1-2025,9.0,
CUST00103,Ashley Gates,Sabah,Q2-2025,12.0,11642.91
CUST00103,Ashley Gates,Sabah,Q3-2025,16.0,
CUST00103,,Sabah,Q4-2025,9.0,5693.36
CUST00104,Savannah Sullivan,Terengganu,Q1-2025,3.0,8467.13
CUST00104,Savannah Sullivan,Terengganu,Q2-2025,16.0,13275.14
CUST00104,Savannah Sullivan,Terengganu,Q3-2025,5.0,11290.28
CUST00104,Savannah Sullivan,Terengganu,Q4-2025,16.0,11162.42
CUST00105,Mrs. Tanya Walker DDS,Sabah,Q1-2025,25.0,4986.25
CUST00105,Mrs. Tanya Walker DDS,Sabah,Q2-2025,9.0,6859.45
CUST00105,Mrs. Tanya Walker DDS,Sabah,Q3-2025,0.0,12473.09
CUST00105,Mrs. Tanya Walker DDS,Sabah,Q4-2025,20.0,11653.45
CUST00106,Tracy Robinson,Sarawak,Q1-2025,25.0,6878.99
CUST00106,Tracy Robinson,Sarawak,Q2-2025,4.0,8275.43
CUST00106,,Sarawak,Q3-2025,17.0,10535.23
CUST00106,Tracy Robinson,Sarawak,Q4-2025,13.0,11288.82
CUST00107,Tyler Walker,Pahang,Q1-2025,24.0,7140.93
CUST00107,Tyler Walker,Pahang,Q2-2025,,4842.14
CUST00107,Tyler Walker,Pahang,Q3-2025,4.0,3462.52
CUST00107,Tyler Walker,Pahang,Q4-2025,5.0,8739.95
CUST00108,Steven Craig,Sabah,Q1-2025,13.0,3510.5
CUST00108,Steven Craig,Sabah,Q2-2025,14.0,8619.35
CUST00108,Steven Craig,Sabah,Q3-2025,12.0,11230.83
CUST00108,Steven Craig,Sabah,Q4-2025,15.0,9570.42
CUST00109,Yvonne Higgins,Putrajaya,Q1-2025,20.0,11957.64
CUST00109,Yvonne Higgins,Putrajaya,Q2-2025,7.0,14094.6
CUST00109,Yvonne Higgins,Putrajaya,Q3-2025,12.0,6523.47
CUST00109,Yvonne Higgins,Putrajaya,Q4-2025,0.0,7460.06
CUST00110,Michael Burke,Terengganu,Q1-2025,11.0,8454.15
CUST00110,Michael Burke,Terengganu,Q2-2025,16.0,622.29
CUST00110,Michael Burke,Terengganu,Q3-2025,19.0,10516.81
CUST00110,Michael Burke,Terengganu,Q4-2025,12.0,8206.9
CUST00111,Brittany Gonzales,Penang,Q1-2025,2.0,864.22
CUST00111,Brittany Gonzales,Penang,Q2-2025,16.0,5424.59
CUST00111,Brittany Gonzales,Penang,Q3-2025,0.0,1995.88
CUST00111,Brittany Gonzales,Penang,Q4-2025,11.0,12853.4
CUST00112,Deborah Harris,Kelantan,Q1-2025,6.0,7968.03
CUST00112,Deborah Harris,Kelantan,Q2-2025,24.0,6761.6
CUST00112,Deborah Harris,Kelantan,Q3-2025,0.0,4903.87
CUST00112,Deborah Harris,Kelantan,Q4-2025,6.0,7864.94
CUST00113,Margaret Harris,Johor,Q1-2025,3.0,13934.61
CUST00113,Margaret Harris,Johor,Q2-2025,15.0,2146.21
CUST00113,Margaret Harris,Johor,Q3-2025,4.0,1208.44
CUST00113,Margaret Harris,Johor,Q4-2025,1.0,8646.32
CUST00114,Keith Garrison,Sabah,Q1-2025,21.0,6310.15
CUST00114,Keith Garrison,Sabah,Q2-2025,13.0,12248.41
CUST00114,Keith Garrison,Sabah,Q3-2025,6.0,9074.84
CUST00114,Keith Garrison,Sabah,Q4-2025,16.0,5007.26
CUST00115,Anita Serrano,Putrajaya,Q1-2025,13.0,14207.39
CUST00115,Anita Serrano,Putrajaya,Q2-2025,,13874.52
CUST00115,Anita Serrano,Putrajaya,Q3-2025,24.0,4481.55
CUST00115,Anita Serrano,Putrajaya,Q4-2025,19.0,2847.79
CUST00116,Shari Blake,Perak,Q1-2025,24.0,9285.19
CUST00116,Shari Blake,Perak,Q2-2025,7.0,8398.24
CUST00116,Shari Blake,Perak,Q3-2025,,2042.29
CUST00116,Shari Blake,Perak,Q4-2025,1.0,3695.51
CUST00117,Sara Duffy,Kedah,Q1-2025,19.0,8356.04
CUST00117,Sara Duffy,Kedah,Q2-2025,23.0,6649.14
CUST00117,Sara Duffy,Kedah,Q3-2025,15.0,13254.44
CUST00117,Sara Duffy,Kedah,Q4-2025,23.0,1329.08
CUST00118,Stephanie Hawkins,Putrajaya,Q1-2025,1.0,14346.85
CUST00118,Stephanie Hawkins,Putrajaya,Q2-2025,13.0,
CUST00118,Stephanie Hawkins,Putrajaya,Q3-2025,15.0,5908.6
CUST00118,Stephanie Hawkins,Putrajaya,Q4-2025,18.0,14570.56
CUST00119,Brittany Kane,Terengganu,Q1-2025,25.0,3062.68
CUST00119,Brittany Kane,Terengganu,Q2-2025,4.0,
CUST00119,Brittany Kane,Terengganu,Q3-2025,2.0,2579.81
CUST00119,Brittany Kane,Terengganu,Q4-2025,16.0,5675.26
CUST00120,Ronald Jackson,Selangor,Q1-2025,11.0,9014.45
CUST00120,Ronald Jackson,Selangor,Q2-2025,12.0,13279.07
CUST00120,Ronald Jackson,Selangor,Q3-2025,24.0,3235.08
CUST00120,Ronald Jackson,Selangor,Q4-2025,25.0,
CUST00121,Kelsey Martinez,Sabah,Q1-2025,25.0,13026.34
CUST00121,Kelsey Martinez,Sabah,Q2-2025,13.0,6348.3
CUST00121,Kelsey Martinez,Sabah,Q3-2025,17.0,1738.56
CUST00121,Kelsey Martinez,Sabah,Q4-2025,19.0,3541.76
CUST00122,Hunter House,Perlis,Q1-2025,4.0,13142.12
CUST00122,Hunter House,Perlis,Q2-2025,15.0,
CUST00122,Hunter House,Perlis,Q3-2025,6.0,4487.02
CUST00122,Hunter House,Perlis,Q4-2025,12.0,9673.28
CUST00123,Mr. James Williams,Kedah,Q1-2025,12.0,13416.43
CUST00123,Mr. James Williams,,Q2-2025,21.0,3580.27
CUST00123,Mr. James Williams,Kedah,Q3-2025,14.0,8531.29
CUST00123,Mr. James Williams,Kedah,Q4-2025,4.0,11473.57
CUST00124,Tina Shannon,Putrajaya,Q1-2025,2.0,11730.89
CUST00124,Tina Shannon,Putrajaya,Q2-2025,2.0,785.58
CUST00124,Tina Shannon,Putrajaya,Q3-2025,5.0,14469.13
CUST00124,Tina Shannon,Putrajaya,Q4-2025,20.0,6856.95
CUST00125,Kristina Kim,Melaka,Q1-2025,22.0,4748.65
CUST00125,Kristina Kim,Melaka,Q2-2025,15.0,7476.25
CUST00125,Kristina Kim,Melaka,Q3-2025,19.0,10825.84
CUST00125,Kristina Kim,Melaka,Q4-2025,4.0,10945.07
CUST00126,Alexander Hanna,Pahang,Q1-2025,19.0,7688.72
CUST00126,Alexander Hanna,Pahang,Q2-2025,24.0,3395.75
CUST00126,Alexander Hanna,Pahang,Q3-2025,10.0,4573.36
CUST00126,Alexander Hanna,Pahang,Q4-2025,22.0,7942.57
CUST00127,Brian Smith,Sabah,Q1-2025,19.0,7076.24
CUST00127,Brian Smith,Sabah,Q2-2025,3.0,13111.82
CUST00127,Brian Smith,Sabah,Q3-2025,2.0,5149.87
CUST00127,Brian Smith,Sabah,Q4-2025,22.0,10919.19
CUST00128,April Collins,Johor,Q1-2025,3.0,7845.36
CUST00128,April Collins,,Q2-2025,17.0,189.32
CUST00128,April Collins,Johor,Q3-2025,17.0,9602.45
CUST00128,April Collins,Johor,Q4-2025,2.0,9083.92
CUST00129,Barbara Sullivan,Kedah,Q1-2025,18.0,5833.29
CUST00129,Barbara Sullivan,,Q2-2025,0.0,12330.39
CUST00129,Barbara Sullivan,Kedah,Q3-2025,9.0,2025.42
CUST00129,Barbara Sullivan,,Q4-2025,1.0,6298.28
CUST00130,Daniel French,,Q1-2025,25.0,14502.4
CUST00130,Daniel French,Melaka,Q2-2025,18.0,7516.18
CUST00130,Daniel French,Melaka,Q3-2025,12.0,4000.3
CUST00130,Daniel French,Melaka,Q4-2025,18.0,1893.86
CUST00131,Jessica Conrad,Sarawak,Q1-2025,12.0,1983.23
CUST00131,Jessica Conrad,Sarawak,Q2-2025,25.0,579.19
CUST00131,Jessica Conrad,Sarawak,Q3-2025,1.0,2945.41
CUST00131,Jessica Conrad,Sarawak,Q4-2025,11.0,6092.75
CUST00132,Nicole Pearson,Sarawak,Q1-2025,25.0,12794.59
CUST00132,Nicole Pearson,Sarawak,Q2-2025,8.0,2717.23
CUST00132,Nicole Pearson,Sarawak,Q3-2025,13.0,5280.88
CUST00132,Nicole Pearson,Sarawak,Q4-2025,23.0,10550.7
CUST00133,Mr. Brian Hanna,Terengganu,Q1-2025,6.0,7310.26
CUST00133,Mr. Brian Hanna,Terengganu,Q2-2025,3.0,2880.09
CUST00133,Mr. Brian Hanna,Terengganu,Q3-2025,17.0,4976.04
CUST00133,Mr. Brian Hanna,Terengganu,Q4-2025,20.0,8100.24
CUST00134,Kathleen Simmons,Penang,Q1-2025,12.0,5365.53
CUST00134,Kathleen Simmons,Penang,Q2-2025,2.0,6512.38
CUST00134,Kathleen Simmons,Penang,Q3-2025,12.0,2985.66
CUST00134,Kathleen Simmons,,Q4-2025,6.0,2320.18
CUST00135,Sharon Warner,Selangor,Q1-2025,13.0,6630.68
CUST00135,Sharon Warner,Selangor,Q2-2025,7.0,12207.37
CUST00135,Sharon Warner,Selangor,Q3-2025,9.0,11503.22
CUST00135,Sharon Warner,Selangor,Q4-2025,,12676.29
CUST00136,Ashley Webb,Kuala Lumpur,Q1-2025,,
CUST00136,Ashley Webb,Kuala Lumpur,Q2-2025,,9940.67
CUST00136,Ashley Webb,Kuala Lumpur,Q3-2025,22.0,9596.77
CUST00136,Ashley Webb,Kuala Lumpur,Q4-2025,15.0,5759.44
CUST00137,,Perlis,Q1-2025,14.0,13503.58
CUST00137,Melinda Smith,Perlis,Q2-2025,23.0,3396.64
CUST00137,,Perlis,Q3-2025,23.0,12802.08
CUST00137,Melinda Smith,Perlis,Q4-2025,0.0,2231.29
CUST00138,Mr. Louis Jones,Kelantan,Q1-2025,12.0,3972.18
CUST00138,,Kelantan,Q2-2025,7.0,4254.24
CUST00138,,Kelantan,Q3-2025,9.0,13303.88
CUST00138,Mr. Louis Jones,Kelantan,Q4-2025,18.0,12471.94
CUST00139,Ronald Cunningham,Sabah,Q1-2025,1.0,12468.9
CUST00139,Ronald Cunningham,Sabah,Q2-2025,7.0,14090.01
CUST00139,Ronald Cunningham,Sabah,Q3-2025,20.0,11783.44
CUST00139,Ronald Cunningham,Sabah,Q4-2025,4.0,7010.38
CUST00140,Tanya Romero,Negeri Sembilan,Q1-2025,21.0,8593.18
CUST00140,Tanya Romero,Negeri Sembilan,Q2-2025,7.0,2967.06
CUST00140,Tanya Romero,,Q3-2025,21.0,7592.51
CUST00140,Tanya Romero,Negeri Sembilan,Q4-2025,0.0,13696.87
CUST00141,Jeffrey Lawrence,Melaka,Q1-2025,21.0,8543.54
CUST00141,Jeffrey Lawrence,Melaka,Q2-2025,21.0,1291.71
CUST00141,Jeffrey Lawrence,Melaka,Q3-2025,6.0,11054.9
CUST00141,Jeffrey Lawrence,Melaka,Q4-2025,8.0,1455.92
CUST00142,Kenneth Valencia,Putrajaya,Q1-2025,8.0,
CUST00142,Kenneth Valencia,Putrajaya,Q2-2025,11.0,1368.3
CUST00142,Kenneth Valencia,Putrajaya,Q3-2025,23.0,13448.91
CUST00142,Kenneth Valencia,Putrajaya,Q4-2025,24.0,2244.34
CUST00143,Gary Jensen,Perlis,Q1-2025,11.0,1613.07
CUST00143,Gary Jensen,Perlis,Q2-2025,23.0,13194.62
CUST00143,Gary Jensen,,Q3-2025,5.0,4810.78
CUST00143,Gary Jensen,Perlis,Q4-2025,12.0,4756.69
CUST00144,Tami Green,Sabah,Q1-2025,,9578.82
CUST00144,Tami Green,Sabah,Q2-2025,12.0,2353.21
CUST00144,Tami Green,Sabah,Q3-2025,17.0,13340.21
CUST00144,Tami Green,Sabah,Q4-2025,15.0,10299.84
CUST00145,Calvin Pierce,Penang,Q1-2025,5.0,7307.03
CUST00145,Calvin Pierce,Penang,Q2-2025,25.0,14241.63
CUST00145,Calvin Pierce,Penang,Q3-2025,4.0,10549.67
CUST00145,Calvin Pierce,Penang,Q4-2025,22.0,8604.38
CUST00146,Donald Hogan,Johor,Q1-2025,13.0,9008.54
CUST00146,Donald Hogan,Johor,Q2-2025,25.0,2753.05
CUST00146,Donald Hogan,Johor,Q3-2025,10.0,1864.81
CUST00146,Donald Hogan,Johor,Q4-2025,15.0,10764.32
CUST00147,Mario Owens,Terengganu,Q1-2025,6.0,
CUST00147,Mario Owens,Terengganu,Q2-2025,25.0,3584.66
CUST00147,Mario Owens,Terengganu,Q3-2025,15.0,1136.2
CUST00147,Mario Owens,Terengganu,Q4-2025,23.0,10486.71
CUST00148,Evan Ramsey,Sabah,Q1-2025,22.0,13319.97
CUST00148,Evan Ramsey,Sabah,Q2-2025,13.0,
CUST00148,Evan Ramsey,Sabah,Q3-2025,17.0,300.68
CUST00148,Evan Ramsey,Sabah,Q4-2025,13.0,9075.81
CUST00149,Meredith Cochran,Kedah,Q1-2025,7.0,6489.69
CUST00149,Meredith Cochran,Kedah,Q2-2025,17.0,1085.2
CUST00149,Meredith Cochran,Kedah,Q3-2025,16.0,6730.08
CUST00149,Meredith Cochran,Kedah,Q4-2025,17.0,9057.91
CUST00150,Holly Foster,Johor,Q1-2025,5.0,7925.21
CUST00150,Holly Foster,Johor,Q2-2025,23.0,1413.99
CUST00150,Holly Foster,Johor,Q3-2025,2.0,3758.43
CUST00150,Holly Foster,Johor,Q4-2025,3.0,1858.91
CUST00151,Christian Lewis,Selangor,Q1-2025,1.0,1899.66
CUST00151,Christian Lewis,Selangor,Q2-2025,,8540.6
CUST00151,Christian Lewis,Selangor,Q3-2025,23.0,422.04
CUST00151,Christian Lewis,,Q4-2025,4.0,6002.72
CUST00152,Barry Kennedy,Selangor,Q1-2025,14.0,3247.43
CUST00152,Barry Kennedy,Selangor,Q2-2025,16.0,
CUST00152,,Selangor,Q3-2025,24.0,11346.64
CUST00152,Barry Kennedy,Selangor,Q4-2025,18.0,10456.63
CUST00153,Crystal Park,Perlis,Q1-2025,,9674.9
CUST00153,Crystal Park,Perlis,Q2-2025,12.0,14055.73
CUST00153,Crystal Park,Perlis,Q3-2025,,10153.32
CUST00153,Crystal Park,Perlis,Q4-2025,20.0,12433.45
CUST00154,Tracey Russell DDS,Penang,Q1-2025,18.0,861.57
CUST00154,Tracey Russell DDS,Penang,Q2-2025,3.0,4042.68
CUST00154,Tracey Russell DDS,Penang,Q3-2025,9.0,4036.93
CUST00154,Tracey Russell DDS,Penang,Q4-2025,8.0,13885.15
CUST00155,,Perlis,Q1-2025,14.0,6016.43
CUST00155,Anthony Ramirez,Perlis,Q2-2025,13.0,14794.03
CUST00155,Anthony Ramirez,Perlis,Q3-2025,16.0,662.15
CUST00155,Anthony Ramirez,Perlis,Q4-2025,7.0,5536.11
CUST00156,Joseph Rodriguez,Terengganu,Q1-2025,16.0,673.11
CUST00156,Joseph Rodriguez,Terengganu,Q2-2025,1.0,10145.16
CUST00156,Joseph Rodriguez,Terengganu,Q3-2025,9.0,13028.7
CUST00156,Joseph Rodriguez,Terengganu,Q4-2025,17.0,13908.08
CUST00157,Christian James,Perak,Q1-2025,17.0,7839.03
CUST00157,Christian James,Perak,Q2-2025,17.0,5679.45
CUST00157,Christian James,Perak,Q3-2025,23.0,9396.17
CUST00157,Christian James,Perak,Q4-2025,,13508.14
CUST00158,Mr. Robert Clayton Jr.,Kuala Lumpur,Q1-2025,9.0,206.39
CUST00158,Mr. Robert Clayton Jr.,Kuala Lumpur,Q2-2025,7.0,4810.42
CUST00158,Mr. Robert Clayton Jr.,Kuala Lumpur,Q3-2025,18.0,426.69
CUST00158,Mr. Robert Clayton Jr.,Kuala Lumpur,Q4-2025,5.0,6833.62
CUST00159,Kimberly White,Johor,Q1-2025,22.0,13279.98
CUST00159,Kimberly White,Johor,Q2-2025,17.0,
CUST00159,Kimberly White,,Q3-2025,,1348.55
CUST00159,Kimberly White,Johor,Q4-2025,0.0,9700.79
CUST00160,Travis Miller,Johor,Q1-2025,,12675.28
CUST00160,Travis Miller,Johor,Q2-2025,25.0,3266.16
CUST00160,Travis Miller,Johor,Q3-2025,20.0,5492.48
CUST00160,Travis Miller,Johor,Q4-2025,14.0,
CUST00161,Robert Rich,Terengganu,Q1-2025,22.0,12658.23
CUST00161,Robert Rich,Terengganu,Q2-2025,21.0,12194.75
CUST00161,Robert Rich,Terengganu,Q3-2025,11.0,3602.71
CUST00161,Robert Rich,Terengganu,Q4-2025,14.0,7002.88
CUST00162,Jessica Moran,Penang,Q1-2025,3.0,906.85
CUST00162,Jessica Moran,Penang,Q2-2025,20.0,5855.92
CUST00162,Jessica Moran,Penang,Q3-2025,4.0,7044.88
CUST00162,Jessica Moran,Penang,Q4-2025,15.0,11680.7
CUST00163,Rachel Williams,Kedah,Q1-2025,9.0,12645.59
CUST00163,Rachel Williams,Kedah,Q2-2025,,801.72
CUST00163,Rachel Williams,Kedah,Q3-2025,19.0,2774.57
CUST00163,Rachel Williams,Kedah,Q4-2025,21.0,969.53
CUST00164,Samantha Thomas,Penang,Q1-2025,15.0,1350.11
CUST00164,Samantha Thomas,Penang,Q2-2025,13.0,
CUST00164,Samantha Thomas,,Q3-2025,20.0,14320.88
CUST00164,Samantha Thomas,Penang,Q4-2025,3.0,11848.32
CUST00165,Michael Lutz,Kedah,Q1-2025,20.0,9505.75
CUST00165,Michael Lutz,Kedah,Q2-2025,15.0,2817.59
CUST00165,Michael Lutz,Kedah,Q3-2025,10.0,13255.49
CUST00165,Michael Lutz,Kedah,Q4-2025,16.0,10885.69
CUST00166,Angela Johnson,Johor,Q1-2025,2.0,3293.54
CUST00166,Angela Johnson,Johor,Q2-2025,9.0,13313.37
CUST00166,Angela Johnson,Johor,Q3-2025,7.0,1040.33
CUST00166,Angela Johnson,Johor,Q4-2025,4.0,3109.42
CUST00167,Courtney Garcia,Negeri Sembilan,Q1-2025,15.0,10865.62
CUST00167,Courtney Garcia,Negeri Sembilan,Q2-2025,22.0,3757.27
CUST00167,Courtney Garcia,Negeri Sembilan,Q3-2025,13.0,3873.36
CUST00167,Courtney Garcia,Negeri Sembilan,Q4-2025,10.0,14914.14
CUST00168,Brian Shepard,Terengganu,Q1-2025,2.0,9749.91
CUST00168,Brian Shepard,Terengganu,Q2-2025,19.0,1121.31
CUST00168,Brian Shepard,Terengganu,Q3-2025,11.0,14259.2
CUST00168,,Terengganu,Q4-2025,21.0,13706.08
CUST00169,Tara Howard,Selangor,Q1-2025,3.0,5869.07
CUST00169,Tara Howard,Selangor,Q2-2025,3.0,8349.92
CUST00169,Tara Howard,Selangor,Q3-2025,25.0,13370.78
CUST00169,Tara Howard,Selangor,Q4-2025,15.0,10160.88
CUST00170,Hannah Nichols,Perlis,Q1-2025,22.0,8440.47
CUST00170,,Perlis,Q2-2025,2.0,11726.77
CUST00170,Hannah Nichols,Perlis,Q3-2025,21.0,6184.2
CUST00170,Hannah Nichols,Perlis,Q4-2025,11.0,3739.65
CUST00171,Kendra Marshall,Perak,Q1-2025,25.0,13756.11
CUST00171,Kendra Marshall,Perak,Q2-2025,16.0,8008.51
CUST00171,Kendra Marshall,Perak,Q3-2025,12.0,7424.52
CUST00171,Kendra Marshall,,Q4-2025,7.0,1505.27
CUST00172,Melinda Colon,Melaka,Q1-2025,8.0,424.16
CUST00172,Melinda Colon,Melaka,Q2-2025,12.0,5740.74
CUST00172,Melinda Colon,,Q3-2025,16.0,3716.0
CUST00172,Melinda Colon,Melaka,Q4-2025,25.0,5148.0
CUST00173,William Jenkins,Johor,Q1-2025,11.0,
CUST00173,William Jenkins,Johor,Q2-2025,5.0,6652.89
CUST00173,,,Q3-2025,19.0,6711.88
CUST00173,William Jenkins,Johor,Q4-2025,,11583.26
CUST00174,Douglas Jones,Perak,Q1-2025,18.0,5639.67
CUST00174,Douglas Jones,Perak,Q2-2025,21.0,10808.23
CUST00174,Douglas Jones,Perak,Q3-2025,,7843.53
CUST00174,Douglas Jones,Perak,Q4-2025,19.0,6666.4
CUST00175,Ralph Washington,Kelantan,Q1-2025,24.0,9644.93
CUST00175,,Kelantan,Q2-2025,12.0,3415.24
CUST00175,Ralph Washington,Kelantan,Q3-2025,22.0,2346.29
CUST00175,Ralph Washington,Kelantan,Q4-2025,23.0,702.56
CUST00176,Brooke Solomon,Negeri Sembilan,Q1-2025,21.0,6878.24
CUST00176,Brooke Solomon,Negeri Sembilan,Q2-2025,18.0,10669.8
CUST00176,Brooke Solomon,Negeri Sembilan,Q3-2025,7.0,10597.03
CUST00176,Brooke Solomon,Negeri Sembilan,Q4-2025,8.0,9376.97
CUST00177,Danielle Medina,Sarawak,Q1-2025,17.0,14139.23
CUST00177,Danielle Medina,Sarawak,Q2-2025,9.0,9196.09
CUST00177,,Sarawak,Q3-2025,,5474.63
CUST00177,Danielle Medina,Sarawak,Q4-2025,10.0,4643.56
CUST00178,David Taylor,Terengganu,Q1-2025,22.0,5566.74
CUST00178,David Taylor,Terengganu,Q2-2025,9.0,12757.84
CUST00178,David Taylor,Terengganu,Q3-2025,10.0,13370.52
CUST00178,David Taylor,Terengganu,Q4-2025,4.0,7874.14
CUST00179,Gregory Clark,Johor,Q1-2025,22.0,9321.07
CUST00179,Gregory Clark,Johor,Q2-2025,10.0,4728.25
CUST00179,Gregory Clark,Johor,Q3-2025,,209.31
CUST00179,Gregory Clark,Johor,Q4-2025,0.0,6971.28
CUST00180,,Kuala Lumpur,Q1-2025,19.0,3763.22
CUST00180,Corey Henderson,Kuala Lumpur,Q2-2025,24.0,3490.67
CUST00180,Corey Henderson,Kuala Lumpur,Q3-2025,9.0,49.37
CUST00180,Corey Henderson,Kuala Lumpur,Q4-2025,14.0,14936.82
CUST00181,James Carter,Terengganu,Q1-2025,22.0,2627.47
CUST00181,James Carter,Terengganu,Q2-2025,11.0,53.5
CUST00181,James Carter,Terengganu,Q3-2025,18.0,9607.01
CUST00181,James Carter,Terengganu,Q4-2025,0.0,38.78
CUST00182,Michael Archer,Johor,Q1-2025,,4131.83
CUST00182,Michael Archer,Johor,Q2-2025,7.0,2556.46
CUST00182,,Johor,Q3-2025,11.0,5819.74
CUST00182,Michael Archer,Johor,Q4-2025,18.0,8005.56
CUST00183,Kimberly Wilson,Penang,Q1-2025,5.0,2084.87
CUST00183,Kimberly Wilson,Penang,Q2-2025,24.0,9632.79
CUST00183,Kimberly Wilson,Penang,Q3-2025,12.0,5507.93
CUST00183,Kimberly Wilson,Penang,Q4-2025,11.0,2276.07
CUST00184,Alyssa Barton,Penang,Q1-2025,5.0,6760.32
CUST00184,Alyssa Barton,,Q2-2025,8.0,9278.98
CUST00184,Alyssa Barton,Penang,Q3-2025,11.0,13685.34
CUST00184,Alyssa Barton,Penang,Q4-2025,3.0,5362.4
CUST00185,Jeremy Cummings,Terengganu,Q1-2025,22.0,2605.05
CUST00185,Jeremy Cummings,Terengganu,Q2-2025,9.0,6785.88
CUST00185,Jeremy Cummings,Terengganu,Q3-2025,12.0,12488.13
CUST00185,Jeremy Cummings,Terengganu,Q4-2025,19.0,13242.23
CUST00186,James Matthews,Labuan,Q1-2025,9.0,9605.33
CUST00186,James Matthews,Labuan,Q2-2025,7.0,14198.56
CUST00186,James Matthews,Labuan,Q3-2025,,
CUST00186,James Matthews,Labuan,Q4-2025,24.0,8294.52
CUST00187,Stephen Solomon,Sarawak,Q1-2025,24.0,448.53
CUST00187,Stephen Solomon,Sarawak,Q2-2025,5.0,9096.52
CUST00187,Stephen Solomon,Sarawak,Q3-2025,17.0,11070.99
CUST00187,Stephen Solomon,Sarawak,Q4-2025,12.0,472.89
CUST00188,,,Q1-2025,19.0,11993.01
CUST00188,Amy Bridges,Selangor,Q2-2025,11.0,4378.32
CUST00188,Amy Bridges,Selangor,Q3-2025,25.0,12036.57
CUST00188,Amy Bridges,Selangor,Q4-2025,22.0,6837.96
CUST00189,Jennifer Johnson,Negeri Sembilan,Q1-2025,14.0,13310.13
CUST00189,Jennifer Johnson,Negeri Sembilan,Q2-2025,25.0,10415.18
CUST00189,Jennifer Johnson,Negeri Sembilan,Q3-2025,12.0,11318.69
CUST00189,Jennifer Johnson,Negeri Sembilan,Q4-2025,8.0,10272.17
CUST00190,Paula Boyd,,Q1-2025,11.0,14961.01
CUST00190,Paula Boyd,Pahang,Q2-2025,0.0,7281.08
CUST00190,Paula Boyd,Pahang,Q3-2025,,3137.51
CUST00190,Paula Boyd,Pahang,Q4-2025,,11796.52
CUST00191,Michael Parrish,Perlis,Q1-2025,12.0,7166.27
CUST00191,Michael Parrish,Perlis,Q2-2025,20.0,9247.08
CUST00191,Michael Parrish,Perlis,Q3-2025,17.0,8721.8
CUST00191,Michael Parrish,Perlis,Q4-2025,20.0,2875.5
CUST00192,James Williams,Sabah,Q1-2025,3.0,13721.0
CUST00192,James Williams,Sabah,Q2-2025,7.0,10430.55
CUST00192,James Williams,Sabah,Q3-2025,6.0,
CUST00192,James Williams,Sabah,Q4-2025,8.0,13413.18
CUST00193,Michele Nguyen,Perlis,Q1-2025,24.0,14504.13
CUST00193,Michele Nguyen,Perlis,Q2-2025,,9208.94
CUST00193,Michele Nguyen,Perlis,Q3-2025,22.0,4867.48
CUST00193,,Perlis,Q4-2025,17.0,13307.77
CUST00194,,Labuan,Q1-2025,21.0,13409.64
CUST00194,Donna Hooper,Labuan,Q2-2025,6.0,2488.72
CUST00194,Donna Hooper,Labuan,Q3-2025,9.0,4231.86
CUST00194,Donna Hooper,Labuan,Q4-2025,16.0,6751.86
CUST00195,Mrs. Brianna Phelps,Selangor,Q1-2025,13.0,6989.85
CUST00195,Mrs. Brianna Phelps,Selangor,Q2-2025,0.0,10512.05
CUST00195,Mrs. Brianna Phelps,Selangor,Q3-2025,25.0,2097.49
CUST00195,Mrs. Brianna Phelps,Selangor,Q4-2025,5.0,11735.99
CUST00196,Richard Munoz,Kedah,Q1-2025,24.0,7905.84
CUST00196,,Kedah,Q2-2025,22.0,7362.27
CUST00196,Richard Munoz,Kedah,Q3-2025,,10520.23
CUST00196,Richard Munoz,,Q4-2025,20.0,1405.0
CUST00197,Laura Phillips,Putrajaya,Q1-2025,10.0,14614.56
CUST00197,Laura Phillips,Putrajaya,Q2-2025,,2871.71
CUST00197,Laura Phillips,Putrajaya,Q3-2025,18.0,4715.54
CUST00197,Laura Phillips,Putrajaya,Q4-2025,15.0,9854.94
CUST00198,Bonnie Williams,Perlis,Q1-2025,13.0,12932.5
CUST00198,Bonnie Williams,Perlis,Q2-2025,19.0,10181.51
CUST00198,Bonnie Williams,Perlis,Q3-2025,22.0,1184.5
CUST00198,Bonnie Williams,Perlis,Q4-2025,,11368.81
CUST00199,Michael Barron,Sabah,Q1-2025,7.0,12915.15
CUST00199,Michael Barron,Sabah,Q2-2025,25.0,12290.6
CUST00199,Michael Barron,Sabah,Q3-2025,19.0,11067.6
CUST00199,Michael Barron,Sabah,Q4-2025,0.0,6120.45
CUST00200,Jill Morgan,Kedah,Q1-2025,7.0,9512.49
